,datetime,values
126,1995-09-02 06:00:00-04:00,3135
127,1995-09-02 07:00:00-04:00,3832
128,1995-09-02 08:00:00-04:00,4639
129,1995-09-02 09:00:00-04:00,6096
130,1995-09-02 10:00:00-04:00,6931
131,1995-09-02 11:00:00-04:00,7543
132,1995-09-02 12:00:00-04:00,8412
133,1995-09-02 13:00:00-04:00,9221
134,1995-09-02 14:00:00-04:00,8967
135,1995-09-02 15:00:00-04:00,9119
136,1995-09-02 16:00:00-04:00,9851
137,1995-09-02 17:00:00-04:00,10027
138,1995-09-02 18:00:00-04:00,8592
139,1995-09-02 19:00:00-04:00,7828
140,1995-09-02 20:00:00-04:00,8357
141,1995-09-02 21:00:00-04:00,7527
142,1995-09-02 22:00:00-04:00,8466
143,1995-09-02 23:00:00-04:00,9169
144,1995-09-03 00:00:00-04:00,9005
145,1995-09-03 01:00:00-04:00,8804
146,1995-09-03 02:00:00-04:00,7121
147,1995-09-03 03:00:00-04:00,5435
148,1995-09-03 04:00:00-04:00,3683
149,1995-09-03 05:00:00-04:00,3514
150,1995-09-03 06:00:00-04:00,2972
151,1995-09-03 07:00:00-04:00,3493
152,1995-09-03 08:00:00-04:00,3970
153,1995-09-03 09:00:00-04:00,5386
154,1995-09-03 10:00:00-04:00,5705
155,1995-09-03 11:00:00-04:00,6521
156,1995-09-03 12:00:00-04:00,6954
157,1995-09-03 13:00:00-04:00,7293
158,1995-09-03 14:00:00-04:00,7871
159,1995-09-03 15:00:00-04:00,8592
160,1995-09-03 16:00:00-04:00,8112
161,1995-09-03 17:00:00-04:00,8545
162,1995-09-03 18:00:00-04:00,8326
163,1995-09-03 19:00:00-04:00,7461
164,1995-09-03 20:00:00-04:00,7894
165,1995-09-03 21:00:00-04:00,8273
166,1995-09-03 22:00:00-04:00,9125
167,1995-09-03 23:00:00-04:00,8829
